esco_oc_key|preflabel_en|ox_max_prob|ox_avg_prob|ox_label|isco_oc_key_l4|isco_preflabel_l4|isco_oc_key_l3|isco_preflabel_l3|isco_oc_key_l2|isco_preflabel_l2|isco_oc_key_l1|isco_preflabel_l1|oc_key_jv|all_jv|at_jv|be_jv|bg_jv|ch_jv|cy_jv|cz_jv|de_jv|dk_jv|ee_jv|el_jv|es_jv|fi_jv|fr_jv|hr_jv|hu_jv|ie_jv|is_jv|it_jv|li_jv|lt_jv|lu_jv|lv_jv|mt_jv|nl_jv|no_jv|pl_jv|pt_jv|ro_jv|se_jv|si_jv|sk_jv|uk_jv|oc_key_cvdes|all_cvdes|at_cvdes|be_cvdes|bg_cvdes|ch_cvdes|cy_cvdes|cz_cvdes|de_cvdes|dk_cvdes|ee_cvdes|el_cvdes|es_cvdes|fi_cvdes|fr_cvdes|hr_cvdes|hu_cvdes|ie_cvdes|is_cvdes|it_cvdes|li_cvdes|lt_cvdes|lu_cvdes|lv_cvdes|mt_cvdes|nl_cvdes|no_cvdes|pl_cvdes|pt_cvdes|ro_cvdes|se_cvdes|si_cvdes|sk_cvdes|uk_cvdes|oc_key_cvlast|all_cvlast|at_cvlast|be_cvlast|bg_cvlast|ch_cvlast|cy_cvlast|cz_cvlast|de_cvlast|dk_cvlast|ee_cvlast|el_cvlast|es_cvlast|fi_cvlast|fr_cvlast|hr_cvlast|hu_cvlast|ie_cvlast|is_cvlast|it_cvlast|li_cvlast|lt_cvlast|lu_cvlast|lv_cvlast|mt_cvlast|nl_cvlast|no_cvlast|pl_cvlast|pt_cvlast|ro_cvlast|se_cvlast|si_cvlast|sk_cvlast|uk_cvlast
7db415ec-0437-4a5e-95ea-622ea9f13dd0|metal production supervisor|0.016|0.02||C3122|Manufacturing supervisors|C312|Mining, manufacturing and construction supervisors|C31|Science and engineering associate professionals|C3|Technicians and associate professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
7dbb116c-a4e7-41e8-9f28-c8a738d93e28|beverage filtration technician|0.93|0.82||C8160|Food and related products machine operators|C816|Food and related products machine operators|C81|Stationary plant and machine operators|C8|Plant and machine operators and assemblers|7dbb116c-a4e7-41e8-9f28-c8a738d93e28|71416|996|135|107|50|2|1153|6116|2|1|||1574|16028||313|21|||||10|105|15|5619|328|2795|259|911|679|33||34164|7dbb116c-a4e7-41e8-9f28-c8a738d93e28|741|2|4|23|2||16|27|1|2|23|108|7|9|37|17|2|2|234||8||2|1|7|6|35|27|95|3|16|8|17|7dbb116c-a4e7-41e8-9f28-c8a738d93e28|344|2|1|9|||3|10||1|9|50|4|9|14|9|3|2|127||3||2||6|2|21|17|22|3|2|2|11
7dc05fcc-b079-45ed-b5d4-74c75f99976c|composer|0.074|0.04||C2652|Musicians, singers and composers|C265|Creative and performing artists|C26|Legal, social and cultural professionals|C2|Professionals|7dc05fcc-b079-45ed-b5d4-74c75f99976c|4223|17|106|72|7|5|37|70|26|2|7|11|176|200||10|1||11||4||11|1|22|405|132|8|161|490|29||2202|7dc05fcc-b079-45ed-b5d4-74c75f99976c|377|5|5|5|1|3|2|10|1|3|21|67|8|9|19|10|3|2|133||3||1|3|2|3|9|10|8|15|5|1|10|7dc05fcc-b079-45ed-b5d4-74c75f99976c|116|2|5|6||2|2|6|||5|19|1|5|6|1|1||32|||||1|2||2|6|5||4||3
7dea476a-dffe-4919-9ee2-fb222e283f41|psychology lecturer||||C2310|University and higher education teachers|C231|University and higher education teachers|C23|Teaching professionals|C2|Professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
7dec82e0-3bfc-4c48-812d-c2095bfe05bb|department store manager|0.16|0.16||C1420|Retail and wholesale trade managers|C142|Retail and wholesale trade managers|C14|Hospitality, retail and other services managers|C1|Managers|7dec82e0-3bfc-4c48-812d-c2095bfe05bb|247630|201|62833|37|152|8|628|60641|122|141||53|35|97844||251|448|3|892|3|42|137|35|6|3104|2117|1874|45|894|3692|12|1|11379|7dec82e0-3bfc-4c48-812d-c2095bfe05bb|645|5|14|28|2|2|12|34|3|7|41|58|11|28|55|13|8|1|132||8|2|1|4|14|11|23|36|37|18|9|3|25|7dec82e0-3bfc-4c48-812d-c2095bfe05bb|440|5|7|28|4|3|13|19|2|3|31|39|5|25|22|10|6|1|55||12|1|3|2|9|5|27|28|36|11|5|4|19
7e08d38d-30c9-4a6f-b88e-b28e87c0b259|wood boring machine operator|0.97|0.97||C7523|Woodworking-machine tool setters and operators|C752|Wood treaters, cabinet-makers and related trades workers|C75|Food processing, wood working, garment and other craft and related trades workers|C7|Craft and related trades workers|7e08d38d-30c9-4a6f-b88e-b28e87c0b259|17992|853|4085|197|13|1|385|3473|30|299|8||308|1934||8|||48||13|5|367|17|2147|11|2123|264|627|626|150|||7e08d38d-30c9-4a6f-b88e-b28e87c0b259|103|1|1|5||||5|2|2|6|8|1||11|2|1||13||5||||1|2|13|2|17||2||3|7e08d38d-30c9-4a6f-b88e-b28e87c0b259|65|||8|||2||1|2|4|5||1|6||||3||4||2||1||11|4|8|1|2||
7e17f4ea-9565-41e0-b408-b52b5c9492a3|door supervisor|0.95|0.90||C5414|Security guards|C541|Protective services workers|C54|Protective services workers|C5|Service and sales workers||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
7e33b166-4a6d-40f3-8048-83b3a9d3ef49|meat preparations operator|0.94|0.85||C7511|Butchers, fishmongers and related food preparers|C751|Food processing and related trades workers|C75|Food processing, wood working, garment and other craft and related trades workers|C7|Craft and related trades workers|7e33b166-4a6d-40f3-8048-83b3a9d3ef49|93812|1751|9909|349|388|15|1427|15479|159|304|294|9|243|50910|1|551|423|7|392|3|142|84|360|59|1288|130|5847|1408|723|257|336|167|397|7e33b166-4a6d-40f3-8048-83b3a9d3ef49|194|||7|||3|5||4|3|25|3|3|23|2||3|39||5||1|||4|27|9|18|3||2|5|7e33b166-4a6d-40f3-8048-83b3a9d3ef49|156||1|9|1||1|5|1|3|2|18|1|8|14|3||2|29||3||2||2|2|19|8|7|4|2|1|8
7e46c066-2b98-4eaf-bed6-9848c79902e0|real estate investor|0.97|0.68||C3334|Real estate agents and property managers|C333|Business services agents|C33|Business and administration associate professionals|C3|Technicians and associate professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
7eadbe33-d62e-4a82-8e3a-e89df5aefb2c|wood products assembler|0.97|0.97||C8219|Assemblers not elsewhere classified|C821|Assemblers|C82|Assemblers|C8|Plant and machine operators and assemblers|7eadbe33-d62e-4a82-8e3a-e89df5aefb2c|35601|2970|386|115|54|1|4154|3892|1||||346|1818||574|81|||||5|28|56|3380|74|3672|353|3915|5116|107||4503|7eadbe33-d62e-4a82-8e3a-e89df5aefb2c|350|5|2|15|3||14|27|1|2|9|20|10|5|28|11|2||67||7|1|2||4|4|43|7|33|5|12|3|8|7eadbe33-d62e-4a82-8e3a-e89df5aefb2c|224|5|3|6|2||7|9|1|2|4|18|6|8|17|7|1||47||3||2||1|1|32|4|16|4|8|2|8
7ed2e153-8da8-4c0d-b4c5-3402c623f34b|postman/postwoman|0.95|0.86|1|C4412|Mail carriers and sorting clerks|C441|Other clerical support workers|C44|Other clerical support workers|C4|Clerical support workers|7ed2e153-8da8-4c0d-b4c5-3402c623f34b|22660|234|1060|19|9||901|5262|1||||582|2640||367||||||3|323|16|734|43|2706|44|338|1381|337||5660|7ed2e153-8da8-4c0d-b4c5-3402c623f34b|260|6|3|9|1||2|11||1|11|14|5|4|10|6|2|2|94||3||2|2|9|1|12|4|23|5|9|1|8|7ed2e153-8da8-4c0d-b4c5-3402c623f34b|162||1|1||1|2|7|1||7|17|4|4|3|4|||77||1||1|1|4|2|6|3|4|4|4|1|2
7ef064b1-aab8-4818-a468-8f17acbfd995|hydropower technician|0.84|0.84||C3114|Electronics engineering technicians|C311|Physical and engineering science technicians|C31|Science and engineering associate professionals|C3|Technicians and associate professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
7f0b46be-8b7a-4675-987d-89a8a7193730|music and video shop manager|0.16|0.16||C1420|Retail and wholesale trade managers|C142|Retail and wholesale trade managers|C14|Hospitality, retail and other services managers|C1|Managers||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
7f0d69cf-8b02-4a84-865a-37585dea9b43|broadcasting programme director|0.61|0.61||C3435|Other artistic and cultural associate professionals|C343|Artistic, cultural and culinary associate professionals|C34|Legal, social, cultural and related associate professionals|C3|Technicians and associate professionals|7f0d69cf-8b02-4a84-865a-37585dea9b43|5451|194|314|3|21|2|50|1977|7|||4|82|1285||72|5||2|||7|33|3|28|1|655|85|210|369|42|||7f0d69cf-8b02-4a84-865a-37585dea9b43|679|7|18|9|5||6|29|3|8|25|158|17|55|27|24|3|1|157||10|2|4|4|5||28|29|14|14|4|1|12|7f0d69cf-8b02-4a84-865a-37585dea9b43|267|1|6|2|1||1|10|1||5|63|7|28|7|9|1|1|83||1||3|2|3|2|3|13|3||4||7
7f0fe7d3-54c6-41e9-88ba-9d4f0f1a46b4|microsystem engineer|0.22|0.12||C2152|Electronics engineers|C215|Electrotechnology engineers|C21|Science and engineering professionals|C2|Professionals||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
7f2761eb-4edc-48ad-9fbf-eed0a0db9a21|physicist|0.43|0.19|0|C2111|Physicists and astronomers|C211|Physical and earth science professionals|C21|Science and engineering professionals|C2|Professionals|7f2761eb-4edc-48ad-9fbf-eed0a0db9a21|30742|400|2704|10|62|15|86|1948|35||13|11|106|1663|||||565|2|38|82|49||276|153|42|1|213|502|17|4|21745|7f2761eb-4edc-48ad-9fbf-eed0a0db9a21|275|6|6|6|2||1|22|2||14|68|5|11|3|2|3||63||3||||2|3|9|12|4|6|6|1|15|7f2761eb-4edc-48ad-9fbf-eed0a0db9a21|146|2|9|5|3||2|17|3||7|25|2|10|2||1||31||1||||2|2|3|2|4|3|3|1|6
7f346896-a4fb-47a1-9572-13398bc297a6|usher|0.97|0.79|1|C9629|Elementary workers not elsewhere classified|C962|Other elementary workers|C96|Refuse workers and other elementary workers|C9|Elementary occupations|7f346896-a4fb-47a1-9572-13398bc297a6|43200|5713|64|14||33|626|18017||1||22|594|1||2123|||||||60|46|220|32|11834|320|2820|53|406|1|200|7f346896-a4fb-47a1-9572-13398bc297a6|147||2|6||1|5|1||1|7|26|||10|3|1||31||2||2||||22|4|14|3|2||4|7f346896-a4fb-47a1-9572-13398bc297a6|65|1|2|1|||||2|1|3|16|1|5|2||1||12||3|||1|||6|2|1|2|1||2
7f35043b-ebb5-40bf-9974-46a29915f6bf|book-sewing machine operator|0.95|0.95||C7323|Print finishing and binding workers|C732|Printing trades workers|C73|Handicraft and printing workers|C7|Craft and related trades workers|7f35043b-ebb5-40bf-9974-46a29915f6bf|7211|242|776|17|18||281|3586|2|30|4||99|32||29|5||20|||4|13|50|452||1038|59|363|47|20||24|7f35043b-ebb5-40bf-9974-46a29915f6bf|32|||2|||1|1|||1|4|1|1|3|2|1||3||2||||||7||1||1||1|7f35043b-ebb5-40bf-9974-46a29915f6bf|27|||3|||1|1|||4|2||1|2||||1||1||||1||7||2|1|||
7f7d2bfe-f038-436f-95ff-29bc90726430|aircraft marshaller|0.84|0.46||C5419|Protective services workers not elsewhere classified|C541|Protective services workers|C54|Protective services workers|C5|Service and sales workers|7f7d2bfe-f038-436f-95ff-29bc90726430|9410|419|82|23|6|1|642|3798|||2||686|73||36|13|||||4|57|8|1026|246|659|74|116|944|86|16|393|7f7d2bfe-f038-436f-95ff-29bc90726430|479|1|4|32|1|1|4|15|3|2|9|97|3|12|5|8|1|1|192||||2|1|2|3|16|11|35|4|9||5|7f7d2bfe-f038-436f-95ff-29bc90726430|382||2|11|2||3|5||1|7|113|3|12|9|2|1||153||2|1||2||2|11|14|21|2||1|2
7f800e7d-9d86-406a-9116-b5eca7526869|water plant technician|0.9|0.60||C3132|Incinerator and water treatment plant operators|C313|Process control technicians|C31|Science and engineering associate professionals|C3|Technicians and associate professionals|7f800e7d-9d86-406a-9116-b5eca7526869|7453|15|31|26|3||23|1738||31|5||83|2436||||1|1503||5|3|20|1|95|129|422|51|70|551|35||176|7f800e7d-9d86-406a-9116-b5eca7526869|87|1|3|1|||2|||||25||6|5|1|2||25||||1||1|1|2|2|7|2||||7f800e7d-9d86-406a-9116-b5eca7526869|24|||||||2||||8|2|3|||1||4||||||||||4||||
7fbe45c6-1914-43ba-9cfb-e0a4e051da92|gravure press operator|0.83|0.83||C7322|Printers|C732|Printing trades workers|C73|Handicraft and printing workers|C7|Craft and related trades workers|7fbe45c6-1914-43ba-9cfb-e0a4e051da92|22055|773|2651|105|116||648|9467|6|21|5||118|3980||197|10||31|1|1|19|29|239|477|35|1486|158|426|290|171||595|7fbe45c6-1914-43ba-9cfb-e0a4e051da92|194|2|3|5||2|3|9||2|10|27|3|5|21|11|4||25||6||2|||5|9|6|20|4|2|2|6|7fbe45c6-1914-43ba-9cfb-e0a4e051da92|166|2|1|7|2|1|2|6||2|5|26|4|5|19|10|7||22||2||1||2|1|7|5|17|3|2|2|3
