index	fx	fy	esco_oc_key	preflabel_en	ox_max_prob	ox_avg_prob	ox_label	isco_oc_key_l4	isco_preflabel_l4	isco_oc_key_l3	isco_preflabel_l3	isco_oc_key_l2	isco_preflabel_l2	isco_oc_key_l1	isco_preflabel_l1	oc_key_jv	all_jv	at_jv	be_jv	bg_jv	ch_jv	cy_jv	cz_jv	de_jv	dk_jv	ee_jv	el_jv	es_jv	fi_jv	fr_jv	hr_jv	hu_jv	ie_jv	is_jv	it_jv	li_jv	lt_jv	lu_jv	lv_jv	mt_jv	nl_jv	no_jv	pl_jv	pt_jv	ro_jv	se_jv	si_jv	sk_jv	uk_jv	oc_key_cvdes	all_cvdes	at_cvdes	be_cvdes	bg_cvdes	ch_cvdes	cy_cvdes	cz_cvdes	de_cvdes	dk_cvdes	ee_cvdes	el_cvdes	es_cvdes	fi_cvdes	fr_cvdes	hr_cvdes	hu_cvdes	ie_cvdes	is_cvdes	it_cvdes	li_cvdes	lt_cvdes	lu_cvdes	lv_cvdes	mt_cvdes	nl_cvdes	no_cvdes	pl_cvdes	pt_cvdes	ro_cvdes	se_cvdes	si_cvdes	sk_cvdes	uk_cvdes	oc_key_cvlast	all_cvlast	at_cvlast	be_cvlast	bg_cvlast	ch_cvlast	cy_cvlast	cz_cvlast	de_cvlast	dk_cvlast	ee_cvlast	el_cvlast	es_cvlast	fi_cvlast	fr_cvlast	hr_cvlast	hu_cvlast	ie_cvlast	is_cvlast	it_cvlast	li_cvlast	lt_cvlast	lu_cvlast	lv_cvlast	mt_cvlast	nl_cvlast	no_cvlast	pl_cvlast	pt_cvlast	ro_cvlast	se_cvlast	si_cvlast	sk_cvlast	uk_cvlast
2714	1.69613650024	2.59223071827	e96cec32-9960-4496-a790-a9d2254906fc	tote operator	0.96	0.62	1.0	C4212	Bookmakers, croupiers and related gaming workers	C421	Tellers, money collectors and related clerks	C42	Customer services clerks	C4	Clerical support workers	e96cec32-9960-4496-a790-a9d2254906fc	6211.0	960.0	348.0	238.0	34.0		332.0	209.0	2.0	11.0	22.0		176.0	626.0		4.0			25.0		4.0		9.0	118.0	8.0	79.0	222.0		732.0	992.0	39.0		1021.0	e96cec32-9960-4496-a790-a9d2254906fc	61.0			3.0	1.0	1.0	2.0	1.0			3.0	5.0	1.0	1.0	4.0	2.0	1.0		12.0		1.0		3.0				4.0	2.0	9.0		3.0		2.0	e96cec32-9960-4496-a790-a9d2254906fc	66.0	1.0		4.0			2.0	1.0	1.0	1.0	4.0	3.0	1.0	2.0	8.0	2.0	1.0		9.0		2.0		1.0			1.0	5.0	1.0	12.0	1.0	3.0		
2715	1.61860928021	2.15481855428	e97ce81a-cf24-4012-b39e-f87bedc5b450	animal feed nutritionist	0.3	0.08	0.0	C2131	Biologists, botanists, zoologists and related professionals	C213	Life science professionals	C21	Science and engineering professionals	C2	Professionals	e97ce81a-cf24-4012-b39e-f87bedc5b450	18549.0	375.0	1356.0	4.0	73.0	1.0	54.0	2632.0	145.0				214.0	197.0	3.0	11.0	2.0		7.0			18.0	10.0	1.0	115.0	541.0	116.0	26.0	108.0	1756.0	241.0	762.0	9781.0	e97ce81a-cf24-4012-b39e-f87bedc5b450	1650.0	7.0	24.0	6.0	14.0	16.0	7.0	62.0	12.0	1.0	58.0	514.0	16.0	70.0	47.0	20.0	6.0	2.0	506.0		7.0	1.0	1.0	3.0	25.0	6.0	29.0	94.0	18.0	18.0	16.0	5.0	39.0	e97ce81a-cf24-4012-b39e-f87bedc5b450	985.0	11.0	22.0	3.0	6.0	7.0	2.0	36.0	7.0	3.0	33.0	269.0	12.0	59.0	24.0	12.0	4.0		330.0					3.0	19.0	7.0	13.0	47.0	14.0	10.0	4.0	5.0	23.0
2716	1.90033116815	2.3970776801	e982a28b-9de2-460c-b85d-0f65ea0aa3ca	street food vendor	0.94	0.9		C5212	Street food salespersons	C521	Street and market salespersons	C52	Sales workers	C5	Service and sales workers	e982a28b-9de2-460c-b85d-0f65ea0aa3ca	1626.0	22.0		325.0			193.0	1.0			86.0	10.0	88.0	1.0		312.0			21.0		3.0		118.0			4.0	55.0	192.0	129.0	57.0	8.0	1.0		e982a28b-9de2-460c-b85d-0f65ea0aa3ca	12.0								1.0		2.0	3.0	1.0		1.0											1.0	1.0		1.0	1.0				e982a28b-9de2-460c-b85d-0f65ea0aa3ca	13.0												1.0	1.0					5.0		1.0						2.0		1.0	2.0			
2717	1.96219271101	2.10541275854	e997358a-f6ed-4b5d-bebe-2a33b01ea3d2	import export manager in electrical household appliances	0.59	0.59	0.0	C1324	Supply, distribution and related managers	C132	Manufacturing, mining, construction, and distribution managers	C13	Production and specialised services managers	C1	Managers																																																																																																						
2718	1.21826677978	2.64790057608	e9a65aca-64f6-450d-a637-1ecf86ba2a53	electron beam welder	0.94	0.78		C7212	Welders and flamecutters	C721	Sheet and structural metal workers, moulders and welders, and related workers	C72	Metal, machinery and related trades workers	C7	Craft and related trades workers																																																																																																						
2719	1.82551754443	2.71359089533	e9cf8b24-6b8b-47cc-9dd3-b601aa135960	special-interest groups' official	0.25	0.14		C1114	Senior officials of special-interest organisations	C111	Legislators and senior officials	C11	Chief executives, senior officials and legislators	C1	Managers	e9cf8b24-6b8b-47cc-9dd3-b601aa135960	4418.0			8.0	3.0			56.0	1.0	2.0	10.0	1.0	509.0			4.0	2.0	1.0	1.0				3.0		4.0	530.0	3.0		47.0	508.0	14.0		2711.0	e9cf8b24-6b8b-47cc-9dd3-b601aa135960	86.0	1.0	10.0	1.0			2.0	6.0	3.0		5.0	9.0		7.0	2.0	2.0			20.0		1.0				3.0		2.0	2.0	3.0	1.0	3.0	1.0	2.0	e9cf8b24-6b8b-47cc-9dd3-b601aa135960	54.0		2.0	4.0			4.0	1.0	2.0		1.0	9.0	1.0	6.0	2.0	1.0			8.0				1.0		3.0	2.0		2.0	3.0		1.0		1.0
2720	1.14146127281	2.6409696769	e9f0b7ae-c848-464e-af9d-55eb87a592e0	anodising machine operator	0.92	0.88		C8122	Metal finishing, plating and coating machine operators	C812	Metal processing and finishing plant operators	C81	Stationary plant and machine operators	C8	Plant and machine operators and assemblers	e9f0b7ae-c848-464e-af9d-55eb87a592e0	22894.0	219.0	1770.0	7.0	102.0	1.0	526.0	8488.0					152.0	9877.0		373.0						22.0	41.0	11.0	158.0	4.0	256.0	150.0	173.0	184.0	51.0		329.0	e9f0b7ae-c848-464e-af9d-55eb87a592e0	19.0						2.0	2.0				2.0	3.0		2.0	1.0			1.0								2.0		2.0		2.0			e9f0b7ae-c848-464e-af9d-55eb87a592e0	13.0	1.0			1.0	1.0						3.0	1.0		2.0	1.0											1.0	1.0			1.0		
2721	1.87205031258	3.00653164197	e9f50268-4dab-4579-90c2-2ff219eb56f1	engineering lecturer				C2310	University and higher education teachers	C231	University and higher education teachers	C23	Teaching professionals	C2	Professionals																																																																																																						
2722	1.83474788052	2.47717867221	ea034d66-0d35-4891-b82c-6434cad2c76f	train conductor	0.75	0.39		C5112	Transport conductors	C511	Travel attendants, conductors and guides	C51	Personal service workers	C5	Service and sales workers	ea034d66-0d35-4891-b82c-6434cad2c76f	1788.0	75.0	169.0	96.0	1.0	1.0	21.0	398.0		3.0	42.0	1.0	26.0	177.0		14.0			1.0				1.0	3.0	103.0	12.0	296.0		65.0	128.0	1.0	1.0	153.0	ea034d66-0d35-4891-b82c-6434cad2c76f	107.0		1.0		1.0			2.0			1.0	39.0	1.0	2.0	2.0	1.0	1.0		33.0							2.0	4.0	3.0	4.0	4.0	1.0		5.0	ea034d66-0d35-4891-b82c-6434cad2c76f	36.0		1.0	2.0				1.0				20.0		1.0	4.0				2.0							2.0		2.0	1.0				
2723	1.36630679885	2.89923457771	ea3db1b3-7c03-4306-9e3d-7e20eb7f1826	pig breeder	0.95	0.76		C6121	Livestock and dairy producers	C612	Animal producers	C61	Market-oriented skilled agricultural workers	C6	Skilled agricultural, forestry and fishery workers	ea3db1b3-7c03-4306-9e3d-7e20eb7f1826	15927.0	88.0	400.0	210.0	30.0	2.0	1528.0	3664.0	21.0	480.0	2.0		252.0	5887.0		510.0	27.0		9.0		44.0		132.0		641.0	293.0	733.0	39.0	54.0	597.0	74.0	84.0	126.0	ea3db1b3-7c03-4306-9e3d-7e20eb7f1826	329.0	1.0	3.0	22.0	3.0		13.0	7.0	6.0	2.0	4.0	34.0	8.0	5.0	26.0	15.0	1.0	2.0	50.0		8.0		1.0		2.0		15.0	9.0	76.0	2.0	4.0	3.0	7.0	ea3db1b3-7c03-4306-9e3d-7e20eb7f1826	93.0		1.0	1.0		1.0	2.0	5.0	1.0	2.0	2.0	10.0	4.0	4.0	9.0	3.0	1.0		14.0				1.0		3.0		8.0	4.0	13.0			2.0	2.0
2724	0.888605262527	2.43890415725	ea4aff10-4d20-4a2b-886b-299c2bd349f1	offset printer	0.83	0.83		C7322	Printers	C732	Printing trades workers	C73	Handicraft and printing workers	C7	Craft and related trades workers	ea4aff10-4d20-4a2b-886b-299c2bd349f1	22055.0	773.0	2651.0	105.0	116.0		648.0	9467.0	6.0	21.0	5.0		118.0	3980.0		197.0	10.0		31.0	1.0	1.0	19.0	29.0	239.0	477.0	35.0	1486.0	158.0	426.0	290.0	171.0		595.0	ea4aff10-4d20-4a2b-886b-299c2bd349f1	194.0	2.0	3.0	5.0		2.0	3.0	9.0		2.0	10.0	27.0	3.0	5.0	21.0	11.0	4.0		25.0		6.0		2.0			5.0	9.0	6.0	20.0	4.0	2.0	2.0	6.0	ea4aff10-4d20-4a2b-886b-299c2bd349f1	166.0	2.0	1.0	7.0	2.0	1.0	2.0	6.0		2.0	5.0	26.0	4.0	5.0	19.0	10.0	7.0		22.0		2.0		1.0		2.0	1.0	7.0	5.0	17.0	3.0	2.0	2.0	3.0
2725	1.87400955854	2.64990048639	ea4c9aa1-cb9d-4037-a748-ac1305af7129	emergency response worker	0.84	0.46		C5419	Protective services workers not elsewhere classified	C541	Protective services workers	C54	Protective services workers	C5	Service and sales workers	ea4c9aa1-cb9d-4037-a748-ac1305af7129	9410.0	419.0	82.0	23.0	6.0	1.0	642.0	3798.0			2.0		686.0	73.0		36.0	13.0					4.0	57.0	8.0	1026.0	246.0	659.0	74.0	116.0	944.0	86.0	16.0	393.0	ea4c9aa1-cb9d-4037-a748-ac1305af7129	479.0	1.0	4.0	32.0	1.0	1.0	4.0	15.0	3.0	2.0	9.0	97.0	3.0	12.0	5.0	8.0	1.0	1.0	192.0				2.0	1.0	2.0	3.0	16.0	11.0	35.0	4.0	9.0		5.0	ea4c9aa1-cb9d-4037-a748-ac1305af7129	382.0		2.0	11.0	2.0		3.0	5.0		1.0	7.0	113.0	3.0	12.0	9.0	2.0	1.0		153.0		2.0	1.0		2.0		2.0	11.0	14.0	21.0	2.0		1.0	2.0
2726	1.32735643882	2.33717014079	ea6cd713-94ca-4292-9ba9-ca8a4ec3ed5f	dismantling worker	0.9	0.71		C7214	Structural-metal preparers and erectors	C721	Sheet and structural metal workers, moulders and welders, and related workers	C72	Metal, machinery and related trades workers	C7	Craft and related trades workers	ea6cd713-94ca-4292-9ba9-ca8a4ec3ed5f	242989.0	5255.0	8513.0	213.0	1184.0	3.0	549.0	69738.0	6.0	47.0	21.0	6.0	138.0	18250.0		127.0	271.0	3.0	533.0	1.0	98.0	101.0	191.0	66.0	19987.0	263.0	4178.0	2697.0	9850.0	103.0	714.0	34.0	99849.0	ea6cd713-94ca-4292-9ba9-ca8a4ec3ed5f	200.0	2.0	2.0	9.0			3.0	11.0			7.0	45.0	1.0	3.0	32.0			1.0	32.0		3.0				1.0	2.0	8.0	6.0	25.0	1.0	4.0		2.0	ea6cd713-94ca-4292-9ba9-ca8a4ec3ed5f	145.0	2.0	2.0	7.0			1.0	8.0		1.0	5.0	35.0		6.0	10.0				34.0		3.0		1.0		2.0		5.0	4.0	16.0		2.0		1.0
2727	1.53576055497	2.75848873845	eaba592d-f3f0-4c7d-b7c0-302b7d0212ce	aquaculture recirculation technician	0.95	0.76		C6221	Aquaculture workers	C622	Fishery workers, hunters and trappers	C62	Market-oriented skilled forestry, fishery and hunting workers	C6	Skilled agricultural, forestry and fishery workers	eaba592d-f3f0-4c7d-b7c0-302b7d0212ce	1677.0	4.0	5.0	27.0	1.0		6.0	83.0		6.0	1.0		22.0	1127.0		51.0	7.0	1.0					5.0	5.0	1.0	272.0	21.0	3.0	10.0	16.0	3.0			eaba592d-f3f0-4c7d-b7c0-302b7d0212ce	116.0		1.0	2.0	2.0	1.0		2.0	1.0		5.0	37.0	1.0	1.0	13.0		2.0	1.0	15.0		1.0		1.0			2.0	5.0	8.0	13.0		1.0		1.0	eaba592d-f3f0-4c7d-b7c0-302b7d0212ce	29.0					1.0					2.0	11.0		1.0	1.0	1.0			3.0		1.0					2.0	1.0	4.0	1.0				
2728	1.44105433793	2.58415678135	eb00745b-9abb-4bd8-8291-aade48af029d	material testing technician	0.91	0.7		C3111	Chemical and physical science technicians	C311	Physical and engineering science technicians	C31	Science and engineering associate professionals	C3	Technicians and associate professionals	eb00745b-9abb-4bd8-8291-aade48af029d	84411.0	976.0	8943.0	3.0	810.0		312.0	20204.0	178.0	3.0	18.0	3.0	111.0	23587.0		2.0	179.0		653.0		54.0	27.0	2.0	1.0	1624.0	51.0	1166.0	37.0	544.0	762.0	51.0	9.0	24101.0	eb00745b-9abb-4bd8-8291-aade48af029d	1115.0	12.0	41.0	18.0	3.0	3.0	10.0	37.0	9.0	4.0	38.0	316.0	16.0	51.0	27.0	12.0	8.0	1.0	258.0		7.0		4.0	1.0	17.0	14.0	56.0	71.0	20.0	12.0	13.0	3.0	33.0	eb00745b-9abb-4bd8-8291-aade48af029d	708.0	5.0	19.0	3.0	2.0	2.0	7.0	37.0	8.0	2.0	15.0	232.0	12.0	43.0	14.0	10.0	5.0	2.0	159.0		4.0		2.0	1.0	14.0	4.0	23.0	34.0	12.0	8.0	7.0		22.0
2729	1.63030938905	2.67259610587	eb198788-0b99-4583-a7c5-0139ff9f91ad	casino gaming manager	0.96	0.62	1.0	C4212	Bookmakers, croupiers and related gaming workers	C421	Tellers, money collectors and related clerks	C42	Customer services clerks	C4	Clerical support workers	eb198788-0b99-4583-a7c5-0139ff9f91ad	6211.0	960.0	348.0	238.0	34.0		332.0	209.0	2.0	11.0	22.0		176.0	626.0		4.0			25.0		4.0		9.0	118.0	8.0	79.0	222.0		732.0	992.0	39.0		1021.0	eb198788-0b99-4583-a7c5-0139ff9f91ad	61.0			3.0	1.0	1.0	2.0	1.0			3.0	5.0	1.0	1.0	4.0	2.0	1.0		12.0		1.0		3.0				4.0	2.0	9.0		3.0		2.0	eb198788-0b99-4583-a7c5-0139ff9f91ad	66.0	1.0		4.0			2.0	1.0	1.0	1.0	4.0	3.0	1.0	2.0	8.0	2.0	1.0		9.0		2.0		1.0			1.0	5.0	1.0	12.0	1.0	3.0		
2730	2.18675186423	2.48792224011	eb48ccbd-75f2-4799-81be-443034858473	art therapist	0.027	0.01		C2269	Health professionals not elsewhere classified	C226	Other health professionals	C22	Health professionals	C2	Professionals																																																																																																						
2731	1.20996154526	2.51557713026	eb5df714-15ce-4e31-853c-678d2aba568b	corrugator operator	0.95	0.81		C8143	Paper products machine operators	C814	Rubber, plastic and paper products machine operators	C81	Stationary plant and machine operators	C8	Plant and machine operators and assemblers	eb5df714-15ce-4e31-853c-678d2aba568b	6088.0	30.0	39.0	24.0	7.0	1.0	223.0	1791.0					64.0	2191.0		36.0	5.0		1.0				13.0	2.0	164.0	11.0	1272.0	40.0	76.0	51.0	47.0			eb5df714-15ce-4e31-853c-678d2aba568b	59.0	1.0	1.0	2.0			9.0	1.0		1.0	1.0	4.0	1.0	1.0	4.0	7.0			4.0						1.0		6.0		12.0	1.0			2.0	eb5df714-15ce-4e31-853c-678d2aba568b	36.0			2.0			1.0					8.0		1.0	5.0	1.0	1.0		3.0							1.0	4.0		7.0	2.0			
2732	2.47840113147	1.90831506036	eb64b583-20fe-467f-8e44-8aae263a0139	silversmith	0.95	0.95		C7313	Jewellery and precious-metal workers	C731	Handicraft workers	C73	Handicraft and printing workers	C7	Craft and related trades workers																																																																																																						
2733	2.19349678632	2.74836541759	eb6e7100-446f-407c-a764-2d65f3ffc7eb	wholesale merchant in agricultural machinery and equipment	0.99	0.36		C3324	Trade brokers	C332	Sales and purchasing agents and brokers	C33	Business and administration associate professionals	C3	Technicians and associate professionals																																																																																																						
2734	1.23424710488	3.03578459239	eb6efbb9-9216-4e86-bc3b-de2223cd4667	general veterinarian	0.038	0.04		C2250	Veterinarians	C225	Veterinarians	C22	Health professionals	C2	Professionals	eb6efbb9-9216-4e86-bc3b-de2223cd4667	5478.0	75.0	62.0	49.0	6.0	6.0	48.0	1569.0	6.0	33.0	9.0		144.0	303.0	1.0	7.0	6.0		10.0		9.0		11.0	3.0	35.0	182.0	282.0	157.0	291.0	705.0	61.0		1408.0	eb6efbb9-9216-4e86-bc3b-de2223cd4667	252.0	2.0		11.0		1.0	2.0	8.0	4.0	2.0	13.0	90.0	2.0	1.0	24.0		1.0		46.0		3.0	1.0			1.0		4.0	8.0	16.0	2.0	4.0	1.0	5.0	eb6efbb9-9216-4e86-bc3b-de2223cd4667	227.0		1.0	14.0	1.0	1.0		7.0	3.0	2.0	12.0	70.0	2.0	3.0	19.0		2.0		43.0		3.0	1.0			1.0		4.0	7.0	21.0		3.0	2.0	5.0
2735	1.70174467521	3.04169214404	eb7e42d0-9b3f-49ad-81f1-b9ee8491bf39	political journalist	0.11	0.08		C2642	Journalists	C264	Authors, journalists and linguists	C26	Legal, social and cultural professionals	C2	Professionals																																																																																																						
2736	1.56073340375	2.67283262249	eb9479c6-5fdf-4f45-ace4-28b547b8c7e5	industrial production manager	0.03	0.03		C1321	Manufacturing managers	C132	Manufacturing, mining, construction, and distribution managers	C13	Production and specialised services managers	C1	Managers																																																																																																						
2737	1.70278883059	2.62869263624	ebb4061a-906f-45fe-b4c0-a871c11f6fab	hospitality establishment security officer	0.95	0.9		C5414	Security guards	C541	Protective services workers	C54	Protective services workers	C5	Service and sales workers																																																																																																						
2738	1.19413691891	2.62438043118	ebe42b55-4801-493f-af18-04a35ebfbb9c	drilling machine operator	0.98	0.87	1.0	C7223	Metal working machine tool setters and operators	C722	Blacksmiths, toolmakers and related trades workers	C72	Metal, machinery and related trades workers	C7	Craft and related trades workers	ebe42b55-4801-493f-af18-04a35ebfbb9c	395545.0	11435.0	20666.0	1841.0	2628.0	5.0	11660.0	175837.0	314.0	337.0	67.0	7.0	2813.0	88142.0	9.0	1593.0	41.0		2440.0	43.0	99.0	319.0	334.0	47.0	29194.0	318.0	14851.0	1381.0	3101.0	6250.0	1605.0	659.0	17509.0	ebe42b55-4801-493f-af18-04a35ebfbb9c	815.0	9.0	6.0	38.0	2.0	1.0	26.0	54.0	1.0	5.0	23.0	91.0	3.0	10.0	124.0	41.0	3.0	1.0	116.0		6.0		7.0	1.0	8.0	4.0	85.0	21.0	78.0	6.0	21.0	4.0	20.0	ebe42b55-4801-493f-af18-04a35ebfbb9c	639.0	2.0	3.0	37.0	2.0		28.0	33.0	1.0	8.0	11.0	66.0	6.0	12.0	82.0	31.0	3.0	1.0	100.0		1.0		5.0	3.0	5.0	5.0	64.0	22.0	68.0	7.0	17.0	4.0	12.0
2739	1.67598842975	2.98654271339	ebe936e2-64e7-4777-94d6-42caa5a12409	script writer	0.89	0.33	1.0	C2641	Authors and related writers	C264	Authors, journalists and linguists	C26	Legal, social and cultural professionals	C2	Professionals																																																																																																						
2740	1.61449698877	2.30901441574	ebff4fcf-6b69-4290-a55c-9bfe4cc7a1ef	fishing net maker	0.52	0.52		C7318	Handicraft workers in textile, leather and related materials	C731	Handicraft workers	C73	Handicraft and printing workers	C7	Craft and related trades workers	ebff4fcf-6b69-4290-a55c-9bfe4cc7a1ef	5734.0	8.0	1036.0	678.0	6.0		265.0	177.0		14.0	9.0		2.0	1906.0		52.0			57.0		50.0		23.0		11.0	34.0	393.0	31.0	670.0	12.0			300.0	ebff4fcf-6b69-4290-a55c-9bfe4cc7a1ef	84.0	1.0	1.0	3.0	1.0			1.0			3.0	9.0	2.0	1.0	6.0	2.0		1.0	36.0					1.0			3.0	4.0	4.0		3.0	1.0	1.0	ebff4fcf-6b69-4290-a55c-9bfe4cc7a1ef	29.0			1.0								4.0		1.0	2.0	2.0	1.0		14.0								1.0	1.0			1.0		1.0
2741	1.66891097314	2.97857251442	ec0e64c9-6d9b-4a9f-a022-a418f3b381fe	ceramicist	0.042	0.04		C2651	Visual artists	C265	Creative and performing artists	C26	Legal, social and cultural professionals	C2	Professionals	ec0e64c9-6d9b-4a9f-a022-a418f3b381fe	19998.0	67.0	51.0	12.0	13.0		156.0	1002.0	1.0	17.0	22.0	4.0	127.0	149.0		11.0	23.0	1.0	372.0		4.0	7.0	12.0	7.0	9.0	7.0	147.0	23.0	130.0	112.0	10.0		17502.0	ec0e64c9-6d9b-4a9f-a022-a418f3b381fe	574.0	2.0	20.0	9.0	2.0	4.0	6.0	9.0	1.0	1.0	18.0	82.0	9.0	26.0	18.0	38.0	1.0		217.0		4.0			4.0	7.0	2.0	30.0	22.0	16.0	6.0	4.0		16.0	ec0e64c9-6d9b-4a9f-a022-a418f3b381fe	189.0		5.0	5.0		3.0	5.0	4.0		1.0	10.0	21.0	4.0	21.0	5.0	6.0	2.0		60.0		1.0	1.0			3.0	1.0	6.0	7.0	3.0	6.0	4.0		5.0
2742	1.5149675363	2.7075455687	ec21ce88-ce14-49b6-be0a-cc53cf5a3a67	chemical engineer	0.017	0.02		C2145	Chemical engineers	C214	Engineering professionals (excluding electrotechnology)	C21	Science and engineering professionals	C2	Professionals	ec21ce88-ce14-49b6-be0a-cc53cf5a3a67	12986.0	199.0	673.0	29.0	126.0	3.0	344.0	4773.0	177.0	12.0	22.0	4.0	305.0	5.0	1.0	49.0	17.0		150.0		43.0	12.0	75.0	2.0	2756.0	40.0	316.0	75.0	852.0	1095.0	140.0	8.0	683.0	ec21ce88-ce14-49b6-be0a-cc53cf5a3a67	992.0	3.0	36.0	12.0	3.0	2.0	5.0	37.0	5.0		36.0	303.0	17.0	89.0	26.0	19.0	6.0	1.0	181.0		4.0	1.0	1.0		15.0	7.0	28.0	90.0	21.0	8.0	11.0	3.0	22.0	ec21ce88-ce14-49b6-be0a-cc53cf5a3a67	528.0	2.0	13.0	3.0	2.0	1.0	5.0	22.0	3.0	2.0	19.0	136.0	11.0	61.0	14.0	8.0	5.0		85.0		2.0	1.0	1.0		15.0	2.0	13.0	55.0	15.0	4.0	10.0		18.0
2743	1.33031514539	2.59896046599	ec238461-93b6-4516-a251-52d1153b53ac	compression moulding machine operator	0.98	0.91		C8142	Plastic products machine operators	C814	Rubber, plastic and paper products machine operators	C81	Stationary plant and machine operators	C8	Plant and machine operators and assemblers	ec238461-93b6-4516-a251-52d1153b53ac	35906.0	1256.0	32.0	108.0	152.0		1355.0	19543.0	6.0			1.0	384.0	6406.0		423.0	5.0			1.0		42.0	12.0	44.0	8.0	57.0	4349.0	302.0	882.0	388.0	147.0		3.0	ec238461-93b6-4516-a251-52d1153b53ac	151.0	2.0		3.0			3.0	4.0				18.0	1.0	2.0	14.0	6.0	1.0		19.0						4.0	1.0	35.0	15.0	15.0	1.0	4.0		3.0	ec238461-93b6-4516-a251-52d1153b53ac	108.0	1.0	1.0	2.0	1.0		1.0	5.0				14.0	2.0	3.0	11.0	5.0		1.0	13.0		2.0		1.0			3.0	16.0	9.0	9.0	2.0	4.0		2.0
2744	1.71987409505	3.09287924026	ec2c0655-5ba0-4cc8-860a-977f73b37f34	subtitler	0.38	0.21		C2643	Translators, interpreters and other linguists	C264	Authors, journalists and linguists	C26	Legal, social and cultural professionals	C2	Professionals																																																																																																						
2745	1.63673240932	2.85887806172	ec5b72d1-0206-4179-9abd-570c66bc44b9	e-learning developer	0.0085	0.01		C2359	Teaching professionals not elsewhere classified	C235	Other teaching professionals	C23	Teaching professionals	C2	Professionals	ec5b72d1-0206-4179-9abd-570c66bc44b9	147440.0	41.0	2969.0	894.0			1299.0	2546.0	3.0			58.0	1408.0	2516.0		97.0	48.0				205.0	5.0	101.0	39.0	77.0	738.0	2582.0	44.0	261.0	3420.0	696.0	263.0	127130.0	ec5b72d1-0206-4179-9abd-570c66bc44b9	1175.0	12.0	31.0	14.0	8.0	3.0	4.0	89.0	4.0	8.0	51.0	258.0	22.0	65.0	42.0	26.0	9.0		324.0		7.0	3.0	1.0	5.0	22.0	9.0	25.0	48.0	20.0	11.0	17.0	5.0	32.0	ec5b72d1-0206-4179-9abd-570c66bc44b9	709.0	11.0	14.0	2.0	3.0	2.0	6.0	32.0	8.0	4.0	27.0	177.0	10.0	39.0	29.0	11.0	7.0		194.0		2.0	2.0	2.0	5.0	12.0	1.0	14.0	42.0	14.0	9.0	10.0		20.0
2746	1.19110516535	2.66470511345	ecac98ea-9fc3-4475-9b23-8af94f41603d	tool and die maker	0.93	0.77		C7222	Toolmakers and related workers	C722	Blacksmiths, toolmakers and related trades workers	C72	Metal, machinery and related trades workers	C7	Craft and related trades workers	ecac98ea-9fc3-4475-9b23-8af94f41603d	107367.0	11146.0	1629.0	721.0	877.0		11957.0	34168.0	29.0	149.0	5.0	55.0	163.0	22099.0	13.0	3194.0	64.0		68.0	5.0	73.0	34.0	133.0	15.0	858.0	210.0	14472.0	889.0	628.0	585.0	1617.0	49.0	1462.0	ecac98ea-9fc3-4475-9b23-8af94f41603d	240.0	1.0	2.0	21.0	1.0	2.0	7.0	18.0	1.0		8.0	25.0		2.0	30.0	13.0		1.0	20.0		4.0		1.0		2.0	1.0	39.0	19.0	13.0	1.0	6.0		2.0	ecac98ea-9fc3-4475-9b23-8af94f41603d	149.0	4.0	3.0	8.0	1.0		5.0	11.0				6.0		3.0	23.0	8.0	1.0		13.0		1.0		2.0		1.0		32.0	14.0	8.0		3.0	1.0	1.0
2747	1.61297833389	2.99614061254	ecd0fad8-b099-4c47-93f6-dde9f6f6c5fc	cartoonist	0.042	0.04		C2651	Visual artists	C265	Creative and performing artists	C26	Legal, social and cultural professionals	C2	Professionals	ecd0fad8-b099-4c47-93f6-dde9f6f6c5fc	19998.0	67.0	51.0	12.0	13.0		156.0	1002.0	1.0	17.0	22.0	4.0	127.0	149.0		11.0	23.0	1.0	372.0		4.0	7.0	12.0	7.0	9.0	7.0	147.0	23.0	130.0	112.0	10.0		17502.0	ecd0fad8-b099-4c47-93f6-dde9f6f6c5fc	574.0	2.0	20.0	9.0	2.0	4.0	6.0	9.0	1.0	1.0	18.0	82.0	9.0	26.0	18.0	38.0	1.0		217.0		4.0			4.0	7.0	2.0	30.0	22.0	16.0	6.0	4.0		16.0	ecd0fad8-b099-4c47-93f6-dde9f6f6c5fc	189.0		5.0	5.0		3.0	5.0	4.0		1.0	10.0	21.0	4.0	21.0	5.0	6.0	2.0		60.0		1.0	1.0			3.0	1.0	6.0	7.0	3.0	6.0	4.0		5.0
